ym:pv:artificial	ym:pv:browser	ym:pv:clientID	ym:pv:date	ym:pv:dateTime	ym:pv:deviceCategory	ym:pv:download	ym:pv:from	ym:pv:goalsID	ym:pv:lastAdvEngine	ym:pv:lastSearchEngine	ym:pv:lastSearchEngineRoot	ym:pv:lastSocialNetwork	ym:pv:lastSocialNetworkProfile	ym:pv:lastTrafficSource	ym:pv:link	ym:pv:mobilePhone	ym:pv:operatingSystem	ym:pv:operatingSystemRoot	ym:pv:referer	ym:pv:regionCity	ym:pv:regionCityID	ym:pv:regionCountry	ym:pv:regionCountryID	ym:pv:URL
0	chromemobile	1681543604212363493	2023-04-15	2023-04-15 10:26:44	2	0		[]	yandex					ad	0	xiaomi	android_12	android	https://an.yandex.ru/count/WaqejI_zO7S17H80H24qKEf3F6Hn_GK0Tm8ngL4wP000000u-FdJ0K08u8lOWT__Ylsf0O010OW1bDJG-QG1a06moTlVvu20W0AO0R39szzdi06I3BW1dDR4noR00SO1s06SsTwn0U01sAxwi07e0OO4-06gbTw-0OW20g02xCVM4y022_02a_dewWEuy1xu1F6B2eW5yOiAa0NFwGoW1P6A0wW5kSW2i0Mvo0Au1QwX0y05j9LOo0MMjHRG1Og90Q06c06e1fW1oGRrO77iotIdSQa7xH0b1IEMq1gu1xG6q0SMu0U62eA01k08zgFh2UW91u0A2GJe39C2c0tkXY_W3OA4eO68W8GCyWqaDp8tDp1XEJajD3WvOIqqD3GqBM9XD6OjCpPZPJWoDJPZE3bYa13OtuJkeBget8_1i9220PWHpTujeRc0580Wa1JrmSNZlfdTqt7G5AQssOe1w1IC0fWMaAkgeGQW5f33rA46oHRmFz0MgfNUlW6O5ukekp6e5mJ05xNM0Q0Pc06u6V___m7u6URAv1o16l__8mO5Z8N9i1gxik7iYkZo_Ay1WXmDEM55EdL3PtasLrLeDwWU0R0V0iWVo-tTPgaWEgsGtukUmZ-u8CtUBP0YpTuja2BEtYsG8i_UBP0Y_8Ska2BzXowG8lw7BjKY__z__u4ZYICJhaVXUXJUFv0Z-vhgjBdwqiAT0PWZxQYPcTNbrA4E301nnv3O6J6SjefHi8R3Wis5_UZ9Pd4js4FrZc6tphboRuCvn9SwvI0enCa3~1?adsdk-bundle-version=754788&adsdk-bundle-name=VideoBannerAd&ad-session-id=9706711681543594959&vsid=2130bb0927c8d115799aa316569f559914b17ff766acxVASx4788x1681543594&top-ancestor=https:%2F%2Fyandex.ru&top-ancestor-undetermined=0&client-ts=1681543600544&client-timezone-offset=-600&viewability-undetermined=0&video-volume=100&video-muted=1&document-has-focus=true&is-fullscreen=false&device-orientation=portrait&ad-pod-id=a34sdf;777;0;2bfb772f35746db0;1932209317526442221;186373710;1736316;2;0&product-theme=unknown&layout-config={%22win_width%22:393,%22win_height%22:851,%22pixel_ratio%22:2.75,%22bandwidth%22:9.9,%22width%22:393,%22height%22:776,%22w%22:393,%22h%22:776,%22left%22:0,%22top%22:0,%22visible%22:1,%22req_no%22:9}	Khabarovsk	76	Russia	225	https://zeonpbx.ru/medcentre
0	chromemobile	1681539371402526521	2023-04-15	2023-04-15 09:16:11	2	0		[]	yandex					ad	0	xiaomi	android_12	android	https://federal.tv/	Moscow	213	Russia	225	https://zeonpbx.ru/call-center
1	chromemobile	1681539371402526521	2023-04-15	2023-04-15 09:16:26	2	0		[]	yandex					ad	0	xiaomi	android_12	android		Moscow	213	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1681539371402526521	2023-04-15	2023-04-15 10:35:13	2	0		[]	yandex					ad	0	xiaomi	android_12	android	https://baby.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/call-center
1	chromemobile	1681539371402526521	2023-04-15	2023-04-15 10:35:27	2	0		[]	yandex					ad	0	xiaomi	android_12	android		Moscow	213	Russia	225	https://zeonpbx.ru/call-center
0	samsung_internet	1681564427869427374	2023-04-15	2023-04-15 16:13:47	2	0		[]	yandex					ad	0	samsung	android_10	android			0	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1681532653815437758	2023-04-15	2023-04-15 07:24:14	2	0		[]	yandex					ad	0	xiaomi	android_10	android	https://topwar.ru/	Slavgorod	11252	Russia	225	https://zeonpbx.ru/medcentre
0	chromemobile	1681532504250985395	2023-04-15	2023-04-15 07:21:42	2	0		[]	yandex					ad	0	huawei	android_pie90	android	https://blitz.plus/		0	Russia	225	https://zeonpbx.ru/medcentre
0	android_browser	1681554114368813712	2023-04-15	2023-04-15 13:21:57	3	0		[]	yandex					ad	0	xiaomi	android_12	android		Moscow	213	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1681491567243066058	2023-04-15	2023-04-15 14:19:08	2	0		[]	yandex					ad	0	tecno	android_12	android		Cheboksary	45	Russia	225	https://zeonpbx.ru/call-center
1	chromemobile	1681491567243066058	2023-04-15	2023-04-15 14:19:24	2	0		[]	yandex					ad	0	tecno	android_12	android		Cheboksary	45	Russia	225	https://zeonpbx.ru/call-center
0	miui	1681530536965065456	2023-04-15	2023-04-15 06:48:56	2	0		[]	yandex					ad	0	xiaomi	android_10	android		Shakhty	11053	Russia	225	https://zeonpbx.ru/call-center
0	yandex_browser	1666246585440668339	2023-04-15	2023-04-15 07:44:54	2	0		[]						direct	0	xiaomi	android_13	android		Moscow	213	Russia	225	https://zeonpbx.ru/
0	yandex_browser	1666246585440668339	2023-04-15	2023-04-15 08:57:27	2	0		[]						direct	0	xiaomi	android_13	android			0	Russia	225	https://zeonpbx.ru/
0	chromemobile	1681536318428218387	2023-04-15	2023-04-15 08:25:19	2	0		[]	yandex					ad	0	xiaomi	android_10	android	https://lifehacker-ru.turbopages.org/		0	Russia	225	https://zeonpbx.ru/call-center
1	chromemobile	1681536318428218387	2023-04-15	2023-04-15 08:25:38	2	0		[]	yandex					ad	0	xiaomi	android_10	android			0	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1681536318428218387	2023-04-15	2023-04-15 14:42:56	2	0		[]	yandex					ad	0	xiaomi	android_10	android	https://lifehacker-ru.turbopages.org/		0	Russia	225	https://zeonpbx.ru/call-center
1	chromemobile	1681536318428218387	2023-04-15	2023-04-15 14:43:23	2	0		[]	yandex					ad	0	xiaomi	android_10	android			0	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1681550387972136744	2023-04-15	2023-04-15 12:19:53	2	0		[]						direct	0	oneplus	android_13	android		Moscow	213	Russia	225	https://zeonpbx.ru/
1	chromemobile	1681550387972136744	2023-04-15	2023-04-15 12:20:10	2	0		[]						direct	0	oneplus	android_13	android		Moscow	213	Russia	225	https://zeonpbx.ru/
0	chromemobile	1681550387972136744	2023-04-15	2023-04-15 12:20:54	2	0		[]						direct	0	oneplus	android_13	android		Moscow	213	Russia	225	https://zeonpbx.ru/
0	chromemobile	1681514689626763536	2023-04-15	2023-04-15 02:24:49	2	0		[]	yandex					ad	0	huawei	android_pie90	android	https://an.yandex.ru/count/WaSejI_zO7a1xH40T21R_fDbEyR-gmK0UG8njU0vP000000uYhIQ0a08u8lOWT__Ylsf0O010OW1bDJG-QG1a06moTlVvu20W0AO0R39szzdi06I3BW1dDR4noR00SO1s06SsTwn0U01sAxwi07e0OO4-06gbUp7rXF00Wlm0hchoTW8ukyA-0JFkW-81S-w3v05ziCIe0NJsmIe1ONt0x05XVS3k0M4smJ01RILMCW5bhKMq0Mpxk2yMu4rXGLPgGUb5Mr54wYr6hW7j0RG1nRW1uOAmeA01k08zgFh2UW91u0A2VWAWBKOW0keucM82mRe39S2c0t2cYlW3OA4eO68W8GCyWqaPJ4vOJarE3SjOJ4sOoqqDp0rBJbZCcCjEMOvD3LZCpWoOZPYa12MnC6NsxsgiV_1i9220PWH_eSkeRc0580Wa1JW-UwAsARXWbdG5AQssOe1w1IC0fWMaCFKeGQWoHRmFz0MgfNUlW6O5ukekp6e5mJ05xNM0Q0PIBWP____0VWPviha784Q__-Z__5xiSIm6hkouUoAwFByhm6270raT4KwJKrvD5amLMWtg1u1i1y2o1_BxTrcgI2WhByS2EVAFxWWpkyia2BDtYsG8ixUBP0Ypzuja2ByXowG8ls7Bf0Y_eSkrIB__t__WIE98_OeN8_2zU0_a2FxckgqkVhImfq1c2Fjg9cPrUNKeGuE0377a4WQCPnNCR1KniyQ3Y0sboka9_D2Mx2VMk-ONFgf8rD0U9JzfKvHnhT84uEW42SF~1?adsdk-bundle-version=754788&adsdk-bundle-name=VideoBannerAd&ad-session-id=6440141681514678851&vsid=a336c9b98ac767be0c568120590160b289fe5c9986c5xVASx4788x1681514678&top-ancestor=https:%2F%2Fyandex.ru&top-ancestor-undetermined=0&client-ts=1681514685134&client-timezone-offset=-180&viewability-undetermined=0&video-volume=100&video-muted=1&document-has-focus=true&is-fullscreen=false&device-orientation=portrait&ad-pod-id=a34sdf;777;0;49c43b2996fa1c12;1924629216694703525;186373710;2313477;3;0&product-theme=unknown&layout-config={%22win_width%22:360,%22win_height%22:780,%22pixel_ratio%22:2,%22bandwidth%22:9.1,%22width%22:360,%22height%22:711,%22w%22:360,%22h%22:711,%22left%22:0,%22top%22:0,%22visible%22:1,%22req_no%22:9}	Stavropol	36	Russia	225	https://zeonpbx.ru/medcentre
0	samsung_internet	168156065660255157	2023-04-15	2023-04-15 15:11:01	2	0		[]	yandex					ad	0	samsung	android_13	android		Gorno-Altaysk	11319	Russia	225	https://zeonpbx.ru/call-center
1	samsung_internet	168156065660255157	2023-04-15	2023-04-15 15:11:20	2	0		[]	yandex					ad	0	samsung	android_13	android		Gorno-Altaysk	11319	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1681536196970128318	2023-04-15	2023-04-15 08:23:23	2	0		[]	yandex					ad	0	samsung	android_pie90	android	https://mail.yandex.ru/		0	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	168153201818320826	2023-04-15	2023-04-15 07:13:12	2	0		[]						direct	0	samsung	android_12	android		Moscow	213	Russia	225	https://zeonpbx.ru/
1	chromemobile	168153201818320826	2023-04-15	2023-04-15 07:13:27	2	0		[]						direct	0	samsung	android_12	android		Moscow	213	Russia	225	https://zeonpbx.ru/
0	samsung_internet	1681509035821934550	2023-04-15	2023-04-15 00:50:36	2	0		[]	yandex					ad	0	samsung	android_12	android			0	Russia	225	https://zeonpbx.ru/call-center
1	samsung_internet	1681509035821934550	2023-04-15	2023-04-15 00:50:51	2	0		[]	yandex					ad	0	samsung	android_12	android			0	Russia	225	https://zeonpbx.ru/call-center
0	atom	1681525068458320825	2023-04-15	2023-04-15 05:17:46	1	0		[]	yandex					ad	0		windows_or_other	windows	https://cis.infox.sg/others/news/2b7sx/?17x6x57578512	Urga	11299	Russia	225	https://zeonpbx.ru/medcentre
0	android_browser	1681591582257622039	2023-04-15	2023-04-15 23:46:21	2	0		[]	yandex					ad	0	xiaomi	android_10	android			0	Russia	225	https://zeonpbx.ru/call-center
0	samsung_internet	1681503155950764955	2023-04-15	2023-04-15 05:04:05	2	0		[]	yandex					ad	0	samsung	android_12	android		Stavropol	36	Russia	225	https://zeonpbx.ru/call-center
1	samsung_internet	1681503155950764955	2023-04-15	2023-04-15 05:04:18	2	0		[]	yandex					ad	0	samsung	android_12	android		Stavropol	36	Russia	225	https://zeonpbx.ru/call-center
0	chrome	1681569197332630934	2023-04-15	2023-04-15 17:34:53	1	0		[]	yandex					ad	0		windows10	windows		Saint Petersburg	2	Russia	225	https://zeonpbx.ru/call-center
1	chrome	1681569197332630934	2023-04-15	2023-04-15 17:35:13	1	0		[]	yandex					ad	0		windows10	windows		Saint Petersburg	2	Russia	225	https://zeonpbx.ru/call-center
0	yandex_browser	1681572838633892268	2023-04-15	2023-04-15 18:33:59	2	0		[]	yandex					ad	0	xiaomi	android_10	android		Moscow	213	Russia	225	https://zeonpbx.ru/call-center
1	yandex_browser	1681572838633892268	2023-04-15	2023-04-15 18:34:24	2	0		[]	yandex					ad	0	xiaomi	android_10	android		Moscow	213	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1681540277140164465	2023-04-15	2023-04-15 09:31:18	2	0		[]	yandex					ad	0	umidigi	android_pie90	android		Orenburg	48	Russia	225	https://zeonpbx.ru/call-center
1	chromemobile	1681540277140164465	2023-04-15	2023-04-15 09:31:33	2	0		[]	yandex					ad	0	umidigi	android_pie90	android		Orenburg	48	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1681521372288102187	2023-04-15	2023-04-15 04:16:12	2	0		[]	yandex					ad	0	xiaomi	android_11	android	https://joblab.ru/city/77/promouter/	Moscow	213	Russia	225	https://zeonpbx.ru/call-center
0	chrome	1681556351126691831	2023-04-15	2023-04-15 13:59:10	1	0		[]						direct	0		windows10	windows		Moscow	213	Russia	225	https://zeonpbx.ru/
1	chrome	1681556351126691831	2023-04-15	2023-04-15 13:59:26	1	0		[]						direct	0		windows10	windows		Moscow	213	Russia	225	https://zeonpbx.ru/
0	safari_mobile	1681510945722527560	2023-04-15	2023-04-15 01:22:25	2	0		[]						direct	0	apple	ios15	ios_double		Moscow	213	Russia	225	https://zeonpbx.ru/
0	yandex_browser	1681543697986757363	2023-04-15	2023-04-15 10:28:18	2	0		[]	yandex					ad	0	sony	android_11	android	https://yandex.ru/games/play/193742?app-id=193742&is-united-page=1&is-app-page=1		0	Russia	225	https://zeonpbx.ru/stomatolog
0	chromemobile	1681514680434135414	2023-04-15	2023-04-15 02:24:42	2	0		[]	yandex					ad	0	huawei	android_pie90	android		Elizovo	11396	Russia	225	https://zeonpbx.ru/stomatolog
0	chromemobile	1681514680434135414	2023-04-15	2023-04-15 04:14:58	2	0		[]	yandex					ad	0	huawei	android_pie90	android		Elizovo	11396	Russia	225	https://zeonpbx.ru/medcentre
0	chromemobile	1681514680434135414	2023-04-15	2023-04-15 06:19:14	2	0		[]	yandex					ad	0	huawei	android_pie90	android		Elizovo	11396	Russia	225	https://zeonpbx.ru/stomatolog
0	chromemobile	1681536562311598240	2023-04-15	2023-04-15 08:29:21	2	0		[]	yandex					ad	0	samsung	android_10	android	https://gogov.ru/enroll-doc/mo	Moscow	213	Russia	225	https://zeonpbx.ru/medcentre
1	chromemobile	1681536562311598240	2023-04-15	2023-04-15 08:29:36	2	0		[]	yandex					ad	0	samsung	android_10	android		Moscow	213	Russia	225	https://zeonpbx.ru/medcentre
0	yandexsearch	1681557139555625617	2023-04-15	2023-04-15 14:12:22	2	0		[]	yandex					ad	0	samsung	android_13	android	https://dzen.ru/	Konakovo	10812	Russia	225	https://zeonpbx.ru/call-center
1	yandexsearch	1681557139555625617	2023-04-15	2023-04-15 14:12:41	2	0		[]	yandex					ad	0	samsung	android_13	android		Konakovo	10812	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1681536429552173256	2023-04-15	2023-04-15 08:27:10	2	0		[]	yandex					ad	0	huawei	android_oreo81	android			0	Russia	225	https://zeonpbx.ru/call-center
1	chromemobile	1681536429552173256	2023-04-15	2023-04-15 08:27:26	2	0		[]	yandex					ad	0	huawei	android_oreo81	android			0	Russia	225	https://zeonpbx.ru/call-center
0	yandex_browser	1681536144582328850	2023-04-15	2023-04-15 08:22:22	2	0		[]	yandex					ad	0	samsung	android_12	android	https://knigkindom.ru/	Moscow	213	Russia	225	https://zeonpbx.ru/call-center
0	android_browser	1681590465259084303	2023-04-15	2023-04-15 23:28:12	2	0		[]	yandex					ad	0	huawei	android_10	android		Naryan-Mar	10902	Russia	225	https://zeonpbx.ru/call-center
0	android_browser	1681590465259084303	2023-04-15	2023-04-15 23:28:17	2	0		[]	yandex					ad	0	huawei	android_10	android		Naryan-Mar	10902	Russia	225	https://zeonpbx.ru/call-center
0	yandexsearch	1681543662399092530	2023-04-15	2023-04-15 10:27:44	2	0		[]	yandex	yandex_search	yandex			ad	0	samsung	android_12	android	http://yandex.ru/	Saint Petersburg	2	Russia	225	https://zeonpbx.ru/medcentre
0	chromemobile	168154374835435077	2023-04-15	2023-04-15 10:29:06	2	0		[]	yandex					ad	0	huawei	android_marshmallow	android	https://ege314.ru/tipovye-ekzamenatsionnye-varianty-oge/reshenie-yaschenko-oge-2023-variant-24-36-variantov-matematika/	Bahchisaraj	27217	Russia	225	https://zeonpbx.ru/medcentre
0	chromemobile	168154374835435077	2023-04-15	2023-04-15 10:30:18	2	0		[]	yandex					ad	0	huawei	android_marshmallow	android	https://ege314.ru/tipovye-ekzamenatsionnye-varianty-oge/reshenie-yaschenko-oge-2023-variant-24-36-variantov-matematika/	Bahchisaraj	27217	Russia	225	https://zeonpbx.ru/medcentre
0	chromemobile	168154374835435077	2023-04-15	2023-04-15 10:30:25	2	0		[]	yandex					ad	0	huawei	android_marshmallow	android	https://ege314.ru/tipovye-ekzamenatsionnye-varianty-oge/reshenie-yaschenko-oge-2023-variant-24-36-variantov-matematika/	Bahchisaraj	27217	Russia	225	https://zeonpbx.ru/medcentre
0	chromemobile	168154374835435077	2023-04-15	2023-04-15 10:30:26	2	0		[]	yandex					ad	0	huawei	android_marshmallow	android	https://ege314.ru/tipovye-ekzamenatsionnye-varianty-oge/reshenie-yaschenko-oge-2023-variant-24-36-variantov-matematika/	Bahchisaraj	27217	Russia	225	https://zeonpbx.ru/medcentre
0	chromemobile	168154374835435077	2023-04-15	2023-04-15 10:30:27	2	0		[]	yandex					ad	0	huawei	android_marshmallow	android	https://ege314.ru/tipovye-ekzamenatsionnye-varianty-oge/reshenie-yaschenko-oge-2023-variant-24-36-variantov-matematika/	Bahchisaraj	27217	Russia	225	https://zeonpbx.ru/medcentre
1	chromemobile	168154374835435077	2023-04-15	2023-04-15 10:30:49	2	0		[]	yandex					ad	0	huawei	android_marshmallow	android		Bahchisaraj	27217	Russia	225	https://zeonpbx.ru/medcentre
1	chromemobile	168154374835435077	2023-04-15	2023-04-15 10:30:49	2	0		[]	yandex					ad	0	huawei	android_marshmallow	android		Bahchisaraj	27217	Russia	225	https://zeonpbx.ru/medcentre
1	chromemobile	168154374835435077	2023-04-15	2023-04-15 10:30:51	2	0		[]	yandex					ad	0	huawei	android_marshmallow	android		Bahchisaraj	27217	Russia	225	https://zeonpbx.ru/medcentre
0	android_browser	1681576973528983441	2023-04-15	2023-04-15 19:41:51	2	0		[]	yandex					ad	0	samsung	android_10	android			0	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1681536130984495494	2023-04-15	2023-04-15 08:22:10	2	0		[]	yandex					ad	0	infinix	android_12	android		Irkutsk	63	Russia	225	https://zeonpbx.ru/call-center
1	chromemobile	1681536130984495494	2023-04-15	2023-04-15 08:22:43	2	0		[]	yandex					ad	0	infinix	android_12	android		Irkutsk	63	Russia	225	https://zeonpbx.ru/call-center
0	yandex_browser	16815402818885233	2023-04-15	2023-04-15 09:26:34	2	0		[]	yandex					ad	0	oppo	android_12	android	https://yandex.ru/games/play/96492?app-id=96492&is-united-page=1&is-app-page=1		0	Russia	225	https://zeonpbx.ru/call-center
0	android_browser	1681540807342842105	2023-04-15	2023-04-15 09:40:08	2	0		[]	yandex					ad	0	xiaomi	android_pie90	android			0	Russia	225	https://zeonpbx.ru/call-center
0	android_browser	1681557713345483423	2023-04-15	2023-04-15 14:21:53	2	0		[]	yandex					ad	0	samsung	android_13	android		Tambov	13	Russia	225	https://zeonpbx.ru/call-center
1	android_browser	1681557713345483423	2023-04-15	2023-04-15 14:22:08	2	0		[]	yandex					ad	0	samsung	android_13	android		Tambov	13	Russia	225	https://zeonpbx.ru/call-center
0	yandexsearch	1681539948817447125	2023-04-15	2023-04-15 09:25:48	2	0		[]	yandex					ad	0	samsung	android_oreo	android	https://yandex.ru/games/play/199086?app-id=199086&is-united-page=1&is-app-page=1	Makhachkala	28	Russia	225	https://zeonpbx.ru/stomatolog
0	android_browser	1681549126351976255	2023-04-15	2023-04-15 11:58:45	3	0		[]	yandex					ad	0	samsung	android_11	android		Smolensk	12	Russia	225	https://zeonpbx.ru/call-center
0	yandexsearch	1681521215962247880	2023-04-15	2023-04-15 04:13:35	2	0		[]	yandex					ad	0	zte	android_pie90	android	https://dzen.ru/a/ZDhhgZiDtg7PGPDs	Moscow	213	Russia	225	https://zeonpbx.ru/medcentre
0	yandex_browser	1681544927503844995	2023-04-15	2023-04-15 10:48:43	2	0		[]	yandex					ad	0	huawei	android_10	android	https://dzen.ru/a/ZDBqqgXcHU4R8mP2		0	Russia	225	https://zeonpbx.ru/medcentre
0	yandex_browser	1681544927503844995	2023-04-15	2023-04-15 10:50:41	2	0		[]	yandex					ad	0	huawei	android_10	android	https://dzen.ru/a/ZDBqqgXcHU4R8mP2		0	Russia	225	https://zeonpbx.ru/medcentre
0	android_browser	1681535050397984979	2023-04-15	2023-04-15 08:05:24	2	0		[]	yandex					ad	0	samsung	android_11	android		Pyatigorsk	11067	Russia	225	https://zeonpbx.ru/call-center
1	android_browser	1681535050397984979	2023-04-15	2023-04-15 08:05:39	2	0		[]	yandex					ad	0	samsung	android_11	android		Pyatigorsk	11067	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1681514661755070948	2023-04-15	2023-04-15 02:25:26	2	0		[]	yandex					ad	0	samsung	android_11	android	https://cis.infox.sg/afisha/news/25BCy/?id=rambler.ru		0	Russia	225	https://zeonpbx.ru/medcentre
1	chromemobile	1681514661755070948	2023-04-15	2023-04-15 02:25:41	2	0		[]	yandex					ad	0	samsung	android_11	android			0	Russia	225	https://zeonpbx.ru/medcentre
0	yandexsearch	16815288491363350	2023-04-15	2023-04-15 06:20:42	2	0		[]	yandex					ad	0	oppo	android_pie90	android	https://yandex.ru/games/play/146156?app-id=146156&is-united-page=1&is-app-page=1	Sochi	239	Russia	225	https://zeonpbx.ru/medcentre
0	chromemobile	1681560068532434720	2023-04-15	2023-04-15 07:01:43	2	0		[]	yandex					ad	0		android_12	android		Kaspiysk	11008	Russia	225	https://zeonpbx.ru/call-center
1	chromemobile	1681560068532434720	2023-04-15	2023-04-15 07:01:58	2	0		[]	yandex					ad	0		android_12	android		Kaspiysk	11008	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1681560068532434720	2023-04-15	2023-04-15 07:07:37	2	0		[]	yandex					ad	0		android_12	android		Kaspiysk	11008	Russia	225	https://zeonpbx.ru/call-center
1	chromemobile	1681560068532434720	2023-04-15	2023-04-15 07:10:50	2	0		[]	yandex					ad	0		android_12	android		Kaspiysk	11008	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1681560068532434720	2023-04-15	2023-04-15 08:53:39	2	0		[]	yandex					ad	0		android_12	android		Kaspiysk	11008	Russia	225	https://zeonpbx.ru/call-center
1	chromemobile	1681560068532434720	2023-04-15	2023-04-15 08:53:55	2	0		[]	yandex					ad	0		android_12	android		Kaspiysk	11008	Russia	225	https://zeonpbx.ru/call-center
0	huawei_browser	168158094166198276	2023-04-15	2023-04-15 20:49:01	2	0		[]	yandex					ad	0	huawei	android_10	android		Arhangelsk	20	Russia	225	https://zeonpbx.ru/call-center
1	huawei_browser	168158094166198276	2023-04-15	2023-04-15 20:49:17	2	0		[]	yandex					ad	0	huawei	android_10	android		Arhangelsk	20	Russia	225	https://zeonpbx.ru/call-center
0	huawei_browser	168158094166198276	2023-04-15	2023-04-15 20:52:47	2	0		[]	yandex					ad	0	huawei	android_10	android		Arhangelsk	20	Russia	225	https://zeonpbx.ru/call-center
1	huawei_browser	168158094166198276	2023-04-15	2023-04-15 20:53:02	2	0		[]	yandex					ad	0	huawei	android_10	android		Arhangelsk	20	Russia	225	https://zeonpbx.ru/call-center
0	chromemobile	1681512786773937308	2023-04-15	2023-04-15 01:53:06	2	0		[]	yandex					ad	0	huawei	android_pie90	android		Nizhny Novgorod	47	Russia	225	https://zeonpbx.ru/call-center
1	chromemobile	1681512786773937308	2023-04-15	2023-04-15 01:53:23	2	0		[]	yandex					ad	0	huawei	android_pie90	android		Nizhny Novgorod	47	Russia	225	https://zeonpbx.ru/call-center
